microvolts,trialstart,oddball
12.9395,0,0
13.5193,0,0
14.328,0,0
14.9841,0,0
16.2659,0,0
18.4326,0,0
20.5841,0,0
22.6288,0,0
23.6816,0,0
23.9563,0,0
24.2004,0,0
24.2767,0,0
23.7274,0,0
22.0642,0,0
19.0125,0,0
15.686,0,0
12.3291,0,0
9.82666,0,0
8.27026,0,0
7.1106,0,0
6.08826,0,0
4.71497,0,0
3.93677,0,0
3.72314,0,0
5.40161,0,0
7.58362,0,0
10.025,0,0
12.7106,0,0
16.1591,0,0
19.3329,0,0
22.049,0,0
23.9258,0,0
23.3612,0,0
22.2321,0,0
20.7062,0,0
18.3105,0,0
15.274,0,0
12.207,0,0
10.6201,0,0
10.8643,0,0
11.9629,0,0
13.1226,0,0
12.8632,0,0
11.7493,0,0
9.70459,0,0
7.23267,0,0
4.60815,0,0
1.57166,0,0
1.89209,0,0
5.31006,0,0
10.3912,0,0
15.0452,0,0
16.1438,0,0
13.3972,0,0
9.26208,0,0
5.15747,0,0
3.72314,0,0
5.66101,0,0
9.33838,0,0
13.8397,0,0
16.3116,0,0
16.4337,0,0
14.1754,0,0
10.6201,0,0
7.49207,0,0
6.48499,0,0
7.52258,0,0
10.5743,0,0
13.6566,0,0
14.4348,0,0
12.9089,0,0
9.552,0,0
7.88879,0,0
7.12585,0,0
7.14111,0,0
6.62231,0,0
5.88989,0,0
5.61523,0,0
5.66101,0,0
6.50024,0,0
6.48499,0,0
5.43213,0,0
4.54712,0,0
5.15747,0,0
6.57654,0,0
8.36182,0,0
9.32312,0,0
9.47571,0,0
8.72803,0,0
8.02612,0,0
8.255,0,0
8.69751,0,0
9.58252,0,0
10.8185,5,0
12.7106,5,0
14.2365,5,0
15.4114,5,0
15.4572,5,0
14.6637,5,0
13.092,5,0
11.5814,5,0
10.498,5,0
9.3689,5,0
7.98035,5,0
7.0343,5,0
6.50024,5,0
7.17163,5,0
9.49097,5,0
12.3901,5,0
14.0228,5,0
14.9689,5,0
14.2517,5,0
12.4054,5,0
10.1166,5,0
9.27734,5,0
10.1624,5,0
13.092,5,0
16.5863,5,0
18.2343,5,0
17.5934,5,0
16.1285,5,0
13.7634,5,0
12.8174,5,0
12.9089,5,0
14.9078,5,0
17.3798,5,0
19.7144,5,0
19.3176,5,0
16.4337,5,0
12.8326,5,0
10.1624,5,0
9.42993,5,0
9.18579,5,0
9.06372,5,0
8.13293,5,0
7.2937,5,0
7.0343,5,0
6.39343,5,0
6.75964,5,0
7.73621,5,0
9.32312,5,0
11.9019,5,0
13.9465,5,0
15.7013,5,0
16.6779,5,0
16.3879,5,0
15.8386,5,0
14.5111,5,0
12.8784,5,0
10.9253,5,0
9.04846,5,0
6.66809,5,0
5.32532,5,0
4.79126,5,0
4.74548,5,0
5.23376,5,0
6.21033,5,0
6.39343,5,0
6.073,5,0
4.86755,5,0
3.66211,5,0
3.18909,5,0
4.776,5,0
8.13293,5,0
11.322,5,0
12.97,5,0
12.9852,5,0
12.1918,5,0
11.5356,5,0
11.7035,5,0
12.3444,5,0
12.1155,5,0
10.7574,5,0
9.39941,5,0
9.14001,5,0
9.78088,5,0
10.2081,5,0
10.5591,5,0
10.0403,5,0
9.39941,5,0
9.09424,5,0
8.80432,5,0
8.16345,5,0
7.40051,5,0
7.98035,5,0
9.76562,5,0
11.7035,5,0
13.5651,5,0
14.801,5,0
16.1285,5,0
17.6392,5,0
19.7754,5,0
22.2168,5,0
23.0103,5,0
21.7896,5,0
19.0887,5,0
15.2435,5,0
13.1989,5,0
13.2599,5,0
14.9536,5,0
16.3879,5,0
16.0522,5,0
14.5874,5,0
13.3057,5,0
13.443,5,0
14.7552,5,0
16.51,5,0
17.8986,5,0
18.0511,5,0
16.8915,5,0
15.976,5,0
14.4958,5,0
13.916,5,0
14.3127,5,0
15.213,5,0
15.9302,5,0
17.3645,5,0
18.631,5,0
19.455,5,0
20.2026,5,0
20.7367,5,0
19.9585,5,0
18.3868,5,0
15.3961,5,0
11.8561,5,0
8.92639,5,0
7.73621,5,0
7.93457,5,0
8.80432,5,0
9.87244,5,0
10.5438,5,0
11.4288,5,0
12.1765,5,0
12.3901,5,0
12.4512,5,0
12.7563,5,0
13.4277,5,0
15.5487,5,0
17.6239,5,0
19.4855,5,0
20.2332,5,0
18.28,5,0
14.328,5,0
9.90295,5,0
5.15747,5,0
2.24304,5,0
2.22778,5,0
4.02832,5,0
6.98853,5,0
9.91821,5,0
11.9019,5,0
12.7563,5,0
12.4359,5,0
12.2681,5,0
12.619,5,0
14.0991,5,0
16.2048,5,0
18.6005,5,0
20.4926,5,0
21.4386,5,0
21.8201,5,0
21.7743,5,0
21.637,5,0
21.1639,5,0
21.5149,5,0
21.9116,5,0
22.4152,5,0
22.2626,5,0
20.752,5,0
18.7378,5,0
16.4642,5,0
14.267,5,0
12.6495,5,0
11.2915,5,0
12.7258,5,0
15.4572,5,0
18.2343,5,0
19.9585,5,0
18.5242,5,0
14.801,5,0
11.0931,5,0
9.1095,5,0
7.88879,5,0
7.24792,5,0
5.88989,5,0
4.5166,5,0
4.08936,5,0
5.21851,5,0
7.61414,5,0
11.3831,5,0
15.7776,5,0
19.6686,5,0
21.8201,5,0
22.1558,5,0
20.813,5,0
18.7531,5,0
17.5171,5,0
17.0135,5,0
16.3422,5,0
14.7552,5,0
12.3444,5,0
9.8114,5,0
8.60596,5,0
9.15527,5,0
11.4899,5,0
13.8855,5,0
14.5874,5,0
14.1449,5,0
12.9089,5,0
12.8937,5,0
14.4806,5,0
16.0217,5,0
17.5476,5,0
18.219,5,0
18.4174,5,0
19.6075,5,0
21.5759,5,0
24.0326,5,0
24.3683,5,0
23.1018,5,0
18.7073,5,0
13.3667,5,0
8.94165,5,0
6.37817,5,0
6.073,5,0
7.8125,5,0
10.9863,5,0
15.6097,5,0
19.8212,5,0
22.7356,5,0
24.0631,5,0
24.2615,5,0
24.7498,5,0
26.0468,5,0
26.7944,5,0
25.0244,5,0
21.5607,5,0
17.4561,5,0
13.8702,5,0
11.9476,5,0
12.146,5,0
12.7716,5,0
14.1296,5,0
15.4724,5,0
16.8304,5,0
18.631,5,0
20.6909,5,0
22.0795,5,0
22.4304,5,0
21.4386,5,0
20.2789,5,0
20.1416,0,0
21.9574,0,0
24.4904,0,0
24.9481,0,0
23.8953,0,0
20.2179,0,0
16.2354,0,0
13.7177,0,0
13.5651,0,0
14.389,0,0
14.2822,0,0
12.7106,0,0
10.9863,0,0
9.90295,0,0
10.1776,0,0
12.2528,0,0
13.443,0,0
13.5498,0,0
13.2599,0,0
13.1531,0,0
14.0839,0,0
15.686,0,0
17.4713,0,0
18.0664,0,0
17.3645,0,0
15.8539,0,0
13.9771,0,0
12.7869,0,0
13.031,0,0
14.0381,0,0
15.0909,0,0
16.1133,0,0
16.037,0,0
15.4572,0,0
14.0076,0,0
13.1989,0,0
12.4969,0,0
12.146,0,0
12.6801,0,0
14.2365,0,0
16.1896,0,0
18.7225,0,0
20.2026,0,0
20.6299,0,0
20.2484,0,0
19.7449,0,0
19.8822,0,0
20.2179,0,0
20.0653,0,0
18.7988,0,0
16.449,0,0
13.5193,0,0
10.7574,0,0
9.76562,0,0
11.0016,0,0
14.1602,0,0
17.3492,0,0
19.5618,0,0
20.6604,0,0
20.4773,0,0
20.2332,0,0
19.928,0,0
18.9209,0,0
18.3411,0,0
18.1732,0,0
19.1345,0,0
21.3318,0,0
24.1547,0,0
26.0468,0,0
26.7487,0,0
26.0925,0,0
23.8342,0,0
20.9961,0,0
19.4855,0,0
18.4479,0,0
18.7073,0,0
19.6991,0,0
20.1721,0,0
19.4397,0,0
18.3105,0,0
17.3798,0,0
18.1427,0,0
20.1263,0,0
22.7356,0,0
24.0784,0,0
23.056,0,0
20.0806,0,0
16.2659,0,0
13.3667,0,0
12.3291,0,0
13.1683,0,0
14.9536,0,0
17.3492,0,0
19.3787,0,0
20.2484,0,0
19.9127,0,0
18.8446,0,0
17.2882,0,0
15.976,0,0
15.5792,0,0
16.449,0,0
17.3492,0,0
17.8986,0,0
17.5171,0,0
16.3116,0,0
14.7705,0,0
13.7329,0,0
14.1144,0,0
15.1215,0,0
16.5253,0,0
17.9138,0,0
18.7531,0,0
19.4397,0,0
20.6299,0,0
21.9269,0,0
22.8424,0,0
22.8882,0,0
21.7896,0,0
20.1111,0,0
18.2953,0,0
16.7236,0,0
16.2201,0,0
15.686,0,0
15.152,0,0
15.1215,0,0
14.6942,0,0
14.0076,0,0
13.7787,0,0
13.8092,0,0
14.267,0,0
16.1133,0,0
18.9514,0,0
21.7285,0,0
23.9716,0,0
24.0326,0,0
23.6206,0,0
22.8424,0,0
22.934,0,0
23.2544,0,0
23.4833,0,0
22.8729,0,0
22.0947,0,0
22.1252,0,0
23.1018,0,0
24.5972,0,0
25.3448,0,0
25.3754,0,0
24.7345,0,0
23.5901,0,0
22.7051,0,0
21.6064,0,0
19.455,0,0
15.8081,0,0
12.4664,0,0
9.65881,0,0
8.5907,0,0
10.7422,0,0
14.2365,0,0
18.8751,0,0
23.6816,0,0
26.3672,0,0
25.3448,0,0
21.8811,0,0
16.8915,0,0
13.5345,0,0
13.3972,0,0
15.4572,0,0
17.7155,0,0
19.0735,0,0
18.6615,0,0
17.1204,0,0
14.9536,0,0
13.1989,0,0
12.0544,0,0
11.6882,0,0
12.1307,0,0
13.3362,0,0
15.0909,0,0
17.1814,0,0
18.3716,0,0
17.4103,0,0
14.6179,0,0
10.8643,0,0
7.50732,0,0
5.70679,0,0
5.47791,0,0
6.71387,0,0
8.86536,0,0
11.8103,0,0
14.4806,0,0
16.3116,0,0
17.5171,0,0
17.9596,0,0
17.5781,0,0
17.5629,0,0
16.7084,0,0
15.4724,0,0
14.4653,0,0
13.3362,0,0
12.619,0,0
12.7869,0,0
13.8397,0,0
15.8539,0,0
17.7917,0,0
18.8904,0,0
19.4092,0,0
19.5312,0,0
19.8212,0,0
21.7743,0,0
23.7885,0,0
25.3448,0,0
25.6042,0,0
24.5972,0,0
23.0408,0,0
22.3694,0,0
22.7509,0,0
23.4375,0,0
23.0865,0,0
20.1416,0,0
15.7776,0,0
11.9629,0,0
10.1013,0,0
11.2915,0,0
14.1602,0,0
16.6626,0,0
18.0206,0,0
18.6005,0,0
18.1122,0,0
17.2272,0,0
15.1367,0,0
12.085,0,0
8.95691,0,0
7.67517,0,0
8.97217,0,0
12.9852,0,0
17.9443,0,0
22.3083,0,0
23.7274,0,0
23.3459,0,0
22.0795,0,0
20.3247,0,0
19.3634,0,0
19.2108,0,0
19.2261,0,0
18.9514,0,0
18.6462,0,0
17.4255,0,0
15.976,0,0
15.4877,0,0
16.2659,0,0
18.0511,0,0
19.928,0,0
20.5231,0,0
20.2942,0,0
20.3552,0,0
21.0266,0,0
22.6593,0,0
24.1852,0,0
24.9176,0,0
25.2991,0,0
25.2075,0,0
25.2991,0,0
25.2686,0,0
24.9481,0,0
24.8108,0,0
25.238,0,0
25.6958,0,0
26.0468,0,0
25.5585,0,0
24.3988,0,0
22.8424,0,0
21.6522,0,0
20.9503,0,0
19.989,0,0
18.4021,0,0
16.9678,0,0
14.8621,0,0
13.3362,0,0
12.4054,0,0
13.1073,0,0
14.4196,0,0
16.5558,0,0
18.8141,0,0
19.5618,0,0
19.6075,0,0
19.4397,0,0
19.0735,0,0
18.9667,0,0
18.9514,0,0
18.0511,0,0
16.9525,0,0
16.2354,0,0
15.0757,0,0
14.2059,0,0
13.9771,0,0
14.6027,0,0
16.6626,0,0
18.7836,0,0
17.6849,0,0
14.0991,0,0
9.58252,0,0
6.50024,0,0
7.04956,0,0
10.0861,0,0
13.382,0,0
16.037,0,0
18.0817,0,0
19.3176,0,0
19.5618,0,0
18.2953,0,0
16.2659,0,0
14.4043,0,0
13.9465,0,0
15.1672,0,0
17.2119,0,0
19.1498,0,0
19.6686,0,0
18.9819,0,0
17.5323,0,0
16.5253,0,0
16.7542,0,0
18.8904,0,0
21.8658,0,0
23.9105,0,0
24.0784,0,0
21.4539,0,0
17.1051,0,0
12.0544,0,0
8.45337,0,0
7.5531,0,0
9.14001,0,0
12.619,0,0
17.0441,0,0
21.2555,0,0
23.9868,0,0
24.0479,0,0
21.8506,0,0
17.9596,0,0
14.1144,0,0
11.7645,0,0
10.6506,0,0
11.0779,0,0
12.5275,0,0
13.8092,0,0
15.686,0,0
17.6392,0,0
19.3787,0,0
20.462,0,0
21.3165,0,0
20.2637,0,0
17.7612,0,0
14.2975,0,0
10.5743,0,0
7.09534,0,0
4.92859,0,0
3.35693,0,0
4.05884,0,0
5.9967,0,0
9.38416,0,0
13.3514,0,0
16.8304,0,0
18.7378,0,0
18.8446,0,0
17.5629,0,0
15.3046,0,0
12.8632,0,0
11.2305,0,0
9.68933,0,0
8.63647,0,0
8.8501,0,0
9.41467,0,0
10.5286,0,0
12.0544,0,0
13.0157,0,0
13.1531,0,0
12.5427,0,0
11.8256,0,0
11.9934,0,0
13.7482,0,0
16.8457,5,0
19.0125,5,0
19.2566,5,0
16.0522,5,0
11.9476,5,0
8.27026,5,0
7.12585,5,0
8.48389,5,0
11.4594,5,0
14.9231,5,0
17.7917,5,0
19.3329,5,0
18.9362,5,0
16.449,5,0
13.1836,5,0
10.1624,5,0
9.82666,5,0
11.2762,5,0
14.3127,5,0
16.4948,5,0
16.6473,5,0
15.9302,5,0
13.8702,5,0
11.2152,5,0
9.00269,5,0
7.06482,5,0
6.7749,5,0
7.49207,5,0
9.00269,5,0
10.025,5,0
10.3302,5,0
10.3455,5,0
9.70459,5,0
8.19397,5,0
6.45447,5,0
5.56946,5,0
6.01196,5,0
7.82776,5,0
9.65881,5,0
10.5438,5,0
10.6049,5,0
10.3912,5,0
11.4441,5,0
12.6038,5,0
13.4277,5,0
14.1449,5,0
13.6414,5,0
11.8713,5,0
10.2539,5,0
9.24683,5,0
9.12476,5,0
10.376,5,0
11.261,5,0
11.6425,5,0
11.0779,5,0
10.4218,5,0
10.8337,5,0
12.0087,5,0
12.8479,5,0
13.7177,5,0
14.2212,5,0
13.6871,5,0
12.1307,5,0
9.04846,5,0
6.37817,5,0
5.0354,5,0
5.84412,5,0
8.71277,5,0
10.7117,5,0
10.9863,5,0
10.2844,5,0
9.20105,5,0
8.10242,5,0
7.58362,5,0
7.32422,5,0
7.85828,5,0
9.93347,5,0
12.6801,5,0
15.5487,5,0
17.3798,5,0
17.6544,5,0
16.7542,5,0
14.6942,5,0
12.3749,5,0
10.2539,5,0
9.38416,5,0
10.4218,5,0
12.0544,5,0
15.0604,5,0
18.0664,5,0
20.5231,5,0
22.7509,5,0
22.9187,5,0
21.3928,5,0
18.692,5,0
16.6168,5,0
15.7166,5,0
16.7847,5,0
18.9056,5,0
21.6217,5,0
24.704,5,0
28.0304,5,0
30.3497,5,0
30.0446,5,0
27.7557,5,0
23.1018,5,0
18.631,5,0
16.5253,5,0
16.6473,5,0
17.2729,5,0
17.4103,5,0
15.9149,5,0
13.4735,5,0
11.8103,5,0
10.788,5,0
11.4136,5,0
13.2904,5,0
15.4266,5,0
17.9596,5,0
19.4092,5,0
18.8446,5,0
16.571,5,0
13.9618,5,0
12.3291,5,0
12.7563,5,0
14.1907,5,0
16.3727,5,0
18.0359,5,0
18.7378,5,0
19.8364,5,0
20.6451,5,0
20.9198,5,0
20.2026,5,0
17.8986,5,0
14.6027,5,0
11.673,5,0
10.7117,5,0
11.673,5,0
14.2059,5,0
16.9373,5,0
18.9819,5,0
19.577,5,0
19.989,5,0
19.1803,5,0
17.3798,5,0
15.2435,5,0
13.8245,5,0
14.4043,5,0
16.861,5,0
20.5231,5,0
23.468,5,0
25.1465,5,0
25.4974,5,0
25.116,5,0
24.6429,5,0
24.0479,5,0
24.1547,5,0
25.0397,5,0
26.062,5,0
27.1606,5,0
27.6337,5,0
27.3285,5,0
26.2299,5,0
25.1312,5,0
24.0021,5,0
22.9645,5,0
22.4915,5,0
22.7051,5,0
23.6359,5,0
26.0315,5,0
28.4729,5,0
30.014,5,0
29.7241,5,0
28.6102,5,0
28.2135,5,0
28.1525,5,0
28.0762,5,0
26.4587,5,0
23.0255,5,0
19.4702,5,0
18.3563,5,0
19.8059,5,0
22.7356,5,0
26.0162,5,0
27.4353,5,0
26.4587,5,0
24.0631,5,0
21.698,5,0
19.7906,5,0
18.1122,5,0
16.2201,5,0
12.9547,5,0
9.6283,5,0
7.38525,5,0
7.23267,5,0
7.67517,5,0
8.16345,5,0
8.10242,5,0
8.17871,5,0
9.44519,5,0
11.9171,5,0
15.1672,5,0
18.2953,5,0
20.3247,5,0
20.9961,5,0
19.989,5,0
18.2648,5,0
16.6168,5,0
15.5334,5,0
15.0146,5,0
13.916,5,0
12.2223,5,0
11.3373,5,0
11.5204,5,0
13.092,5,0
14.0991,5,0
13.4583,5,0
10.6506,5,0
6.37817,5,0
2.99072,5,0
1.95312,5,0
2.50244,5,0
5.18799,5,0
8.62122,5,0
11.9934,5,0
14.2975,5,0
15.7623,5,0
15.8234,5,0
15.2588,5,0
14.4958,5,0
14.2822,5,0
14.9078,5,0
15.564,5,0
15.8997,5,0
15.6555,5,0
15.0452,5,0
15.6097,5,0
16.983,5,0
18.7073,5,0
19.2871,5,0
17.6392,5,0
15.5029,5,0
13.5803,5,0
13.3514,5,0
14.4653,5,0
15.9302,5,0
16.0217,5,0
15.3656,5,0
13.7787,5,0
13.2599,5,0
13.6719,5,0
14.0991,5,0
14.801,5,0
15.0146,5,0
14.8773,5,0
15.3656,5,0
16.5558,5,0
17.6544,0,0
17.7307,0,0
17.0593,0,0
14.8773,0,0
12.085,0,0
9.56726,0,0
8.30078,0,0
7.93457,0,0
9.1095,0,0
11.5662,0,0
14.3433,0,0
15.8539,0,0
14.6942,0,0
10.7269,0,0
5.37109,0,0
1.41907,0,0
0.0610352,0,0
1.52588,0,0
3.18909,0,0
4.82178,0,0
4.82178,0,0
5.21851,0,0
7.06482,0,0
9.97925,0,0
12.6801,0,0
13.855,0,0
14.0076,0,0
13.0463,0,0
12.8632,0,0
13.1073,0,0
13.3972,0,0
13.2446,0,0
13.7787,0,0
13.6871,0,0
13.9465,0,0
13.7177,0,0
11.4441,0,0
8.62122,0,0
5.79834,0,0
3.54004,0,0
3.0365,0,0
4.74548,0,0
7.21741,0,0
9.99451,0,0
12.2681,0,0
13.6566,0,0
12.6343,0,0
10.2844,0,0
8.22449,0,0
7.24792,0,0
8.88062,0,0
12.1155,0,0
14.3433,0,0
14.389,0,0
11.9629,0,0
7.59888,0,0
4.24194,0,0
3.25012,0,0
3.67737,0,0
4.95911,0,0
5.84412,0,0
5.67627,0,0
5.12695,0,0
5.58472,0,0
7.43103,0,0
10.1318,0,0
13.1836,0,0
14.8621,0,0
14.6637,0,0
12.3291,0,0
8.56018,0,0
5.84412,0,0
4.85229,0,0
5.59998,0,0
8.0719,0,0
10.3302,0,0
12.2833,0,0
13.6566,0,0
14.0991,0,0
13.6414,0,0
12.619,0,0
10.1013,0,0
7.01904,0,0
4.5929,0,0
3.60107,0,0
4.3335,0,0
6.86646,0,0
9.96399,0,0
13.0157,0,0
15.7776,0,0
17.7155,0,0
19.455,0,0
20.2026,0,0
20.3857,0,0
20.3247,0,0
19.1193,0,0
17.0288,0,0
14.0228,0,0
11.1694,0,0
9.27734,0,0
8.83484,0,0
9.3689,0,0
9.90295,0,0
10.2844,0,0
10.2386,0,0
10.6049,0,0
12.0697,0,0
14.3738,0,0
16.2659,0,0
16.7084,0,0
15.3351,0,0
12.7563,0,0
10.8337,0,0
8.68225,0,0
6.91223,0,0
4.95911,0,0
2.89917,0,0
1.8158,0,0
2.42615,0,0
3.2959,0,0
3.86047,0,0
3.90625,0,0
2.89917,0,0
1.63269,0,0
0.259399,0,0
-0.213623,0,0
0.274658,0,0
2.39563,0,0
5.75256,0,0
10.0098,5,0
13.0615,5,0
13.7939,5,0
12.8479,5,0
10.5743,5,0
8.10242,5,0
6.22559,5,0
5.26428,5,0
4.36401,5,0
4.92859,5,0
7.8125,5,0
11.1694,5,0
14.3433,5,0
14.8621,5,0
12.6343,5,0
8.37708,5,0
4.0741,5,0
2.12097,5,0
2.44141,5,0
4.31824,5,0
7.84302,5,0
10.7422,5,0
12.4054,5,0
12.4054,5,0
11.1847,5,0
10.2081,5,0
9.26208,5,0
9.39941,5,0
9.71985,5,0
10.1318,5,0
11.2457,5,0
13.0005,5,0
15.3503,5,0
17.6544,5,0
19.989,5,0
21.3013,5,0
21.4233,5,0
19.4397,5,0
15.4114,5,0
11.1542,5,0
8.57544,5,0
8.52966,5,0
10.7574,5,0
14.4653,5,0
17.7917,5,0
19.2566,5,0
19.1498,5,0
19.455,5,0
19.2413,5,0
20.0043,5,0
20.7977,5,0
19.5007,5,0
17.0288,5,0
13.6871,5,0
10.7422,5,0
9.06372,5,0
9.39941,5,0
12.2375,5,0
16.1285,5,0
20.0806,5,0
22.049,5,0
21.9421,5,0
20.1569,5,0
18.5547,5,0
16.8457,5,0
14.9689,5,0
13.1378,5,0
11.7035,5,0
11.795,5,0
12.9547,5,0
15.0757,5,0
16.7542,5,0
17.7307,5,0
17.8375,5,0
17.2272,5,0
16.098,5,0
13.8855,5,0
12.0544,5,0
10.1776,5,0
9.49097,5,0
9.96399,5,0
10.1471,5,0
10.5591,5,0
10.6964,5,0
10.2539,5,0
9.84192,5,0
9.56726,5,0
9.94873,5,0
10.2539,5,0
10.1013,5,0
10.1013,5,0
10.1166,5,0
11.4441,5,0
13.6566,5,0
16.1896,5,0
17.0593,5,0
16.8304,5,0
16.2354,5,0
16.2048,5,0
17.1661,5,0
18.7225,5,0
20.1263,5,0
21.2708,5,0
22.171,5,0
22.644,5,0
23.1323,5,0
23.468,5,0
23.8342,5,0
24.1089,5,0
23.8647,5,0
23.3917,5,0
23.2849,5,0
23.3917,5,0
23.1476,5,0
22.3083,5,0
20.9961,5,0
19.0735,5,0
16.6626,5,0
14.9078,5,0
13.0463,5,0
12.085,5,0
12.3749,5,0
13.9313,5,0
16.098,5,0
19.2413,5,0
22.2168,5,0
24.6277,5,0
25.528,5,0
25.2686,5,0
24.5819,5,0
23.4833,5,0
22.2778,5,0
19.9585,5,0
16.7389,5,0
14.2212,5,0
13.6414,5,0
15.4419,5,0
18.5547,5,0
21.9269,5,0
24.826,5,0
26.6876,5,0
27.6794,5,0
27.6642,5,0
27.3743,5,0
26.825,5,0
25.9857,5,0
24.2004,5,0
21.6522,5,0
18.1122,5,0
14.8468,5,0
13.4277,5,0
13.7329,5,0
14.8163,5,0
16.6016,5,0
17.7307,5,0
17.8375,5,0
18.5394,5,0
19.6533,5,0
20.5078,5,0
20.3247,5,0
18.3105,5,0
14.2822,5,0
10.6964,5,0
8.19397,5,0
6.72913,5,0
7.32422,5,0
9.17053,5,0
10.1776,5,0
10.8337,5,0
10.6354,5,0
9.42993,5,0
9.67407,5,0
11.5967,5,0
14.4348,5,0
16.8915,5,0
17.6849,5,0
17.0746,5,0
15.5182,5,0
14.0381,5,0
13.7177,5,0
13.9008,5,0
15.0146,5,0
16.7694,5,0
19.165,5,0
21.8811,5,0
24.0173,5,0
23.819,5,0
21.5454,5,0
18.8751,5,0
18.0664,5,0
18.8751,5,0
20.2484,5,0
20.0653,5,0
18.1427,5,0
14.328,5,0
10.8032,5,0
8.92639,5,0
8.20923,5,0
8.5907,5,0
10.1624,5,0
11.6119,5,0
13.382,5,0
15.2893,5,0
17.0898,5,0
17.9749,5,0
17.334,5,0
16.1438,5,0
13.504,5,0
10.7727,5,0
8.72803,5,0
6.5918,5,0
5.38635,5,0
5.05066,5,0
5.24902,5,0
6.24084,5,0
8.43811,5,0
11.1084,5,0
13.0463,5,0
14.1602,5,0
13.0005,5,0
11.4441,5,0
10.025,5,0
9.0332,5,0
8.7738,5,0
9.04846,5,0
9.1095,5,0
9.14001,5,0
8.74329,5,0
9.00269,5,0
9.59778,5,0
10.7269,5,0
11.6882,5,0
12.2681,5,0
12.8632,5,0
13.6719,5,0
14.74,5,0
15.3351,5,0
15.2435,5,0
14.7552,5,0
14.1144,5,0
13.6871,5,0
12.5122,5,0
10.6201,5,0
9.32312,5,0
8.57544,5,0
8.48389,5,0
9.6283,5,0
11.2305,5,0
13.3057,5,0
16.1591,5,0
17.807,5,0
18.2648,5,0
17.1051,5,0
15.3503,5,0
14.5721,5,0
14.3433,5,0
14.0686,5,0
13.916,5,0
14.9078,0,0
17.5323,0,0
22.2473,0,0
25.8789,0,0
26.3824,0,0
23.6816,0,0
18.3105,0,0
13.7939,0,0
11.322,0,0
10.5743,0,0
10.8948,0,0
11.7645,0,0
12.3444,0,0
12.4054,0,0
13.0005,0,0
14.0228,0,0
16.1591,0,0
18.8599,0,0
20.7825,0,0
21.3776,0,0
20.9808,0,0
20.7977,0,0
21.225,0,0
22.9797,0,0
24.9939,0,0
26.4893,0,0
26.474,0,0
24.8718,0,0
22.9645,0,0
21.5912,0,0
21.3318,0,0
21.5912,0,0
21.5759,0,0
21.1029,0,0
20.5688,0,0
20.34,0,0
19.6686,0,0
18.6462,0,0
17.6544,0,0
18.0206,0,0
19.455,0,0
21.9879,0,0
23.6664,0,0
22.7509,0,0
20.0195,0,0
16.1591,0,0
13.3209,0,0
12.9242,0,0
14.9078,0,0
16.9373,0,0
17.868,0,0
18.0969,0,0
17.6239,0,0
18.3411,0,0
20.0195,0,0
22.0795,0,0
23.3765,0,0
23.5138,0,0
22.3236,0,0
19.6686,0,0
17.0898,0,0
15.4266,0,0
14.2822,0,0
13.6871,0,0
13.5345,0,0
14.0076,0,0
15.5029,0,0
18.7988,0,0
21.4844,0,0
22.9187,0,0
21.7438,0,0
19.043,0,0
16.2811,0,0
13.8702,0,0
12.97,0,0
12.3291,0,0
12.1613,0,0
12.2528,0,0
11.6882,0,0
10.5591,0,0
9.0332,0,0
8.19397,0,0
8.68225,0,0
10.2844,0,0
12.8021,0,0
14.5111,0,0
14.8315,0,0
13.6261,0,0
10.9711,0,0
8.92639,0,0
7.78198,0,0
8.23975,0,0
9.73511,0,0
10.8032,0,0
11.5509,0,0
12.0087,0,0
11.9934,0,0
11.7645,0,0
10.5591,0,0
10.2081,0,0
10.8337,0,0
13.382,0,0
16.7694,0,0
18.2343,0,0
16.8762,0,0
13.1226,0,0
9.42993,0,0
7.79724,0,0
8.255,0,0
11.0931,0,0
13.7482,0,0
16.1285,0,0
18.5852,0,0
20.1416,0,0
20.2637,0,0
19.516,0,0
17.5629,0,0
15.0146,0,0
13.092,0,0
12.9242,0,0
14.679,0,0
16.6321,0,0
18.2495,0,0
17.9749,0,0
16.1896,0,0
13.916,0,0
13.3057,0,0
13.7329,0,0
14.389,0,0
15.274,0,0
15.564,0,0
15.8386,0,0
16.6626,0,0
17.9596,0,0
19.0125,0,0
19.3634,0,0
18.9056,0,0
18.3258,0,0
17.2577,0,0
16.2048,0,0
14.7247,0,0
14.1602,0,0
15.4266,0,0
17.868,0,0
20.4468,0,0
21.1792,0,0
19.577,0,0
16.4032,0,0
12.8174,0,0
10.8032,0,0
10.788,0,0
12.3596,0,0
15.0299,0,0
16.861,0,0
16.922,0,0
15.1672,0,0
12.4664,0,0
10.376,0,0
9.91821,0,0
11.6577,0,0
14.7552,0,0
17.7307,0,0
19.5007,0,0
19.4397,0,0
18.4326,0,0
17.6392,0,0
18.4784,0,0
20.2789,0,0
21.4691,0,0
22.2015,0,0
21.7896,0,0
21.0724,0,0
21.5149,0,0
22.4152,0,0
24.1241,0,0
25.3754,0,0
24.9939,0,0
23.2697,0,0
20.5536,0,0
17.2882,0,0
15.4877,0,0
15.152,0,0
15.8844,0,0
16.3727,0,0
16.5863,0,0
15.0146,0,0
12.6343,0,0
9.58252,0,0
7.01904,0,0
6.28662,0,0
7.59888,0,0
9.65881,0,0
11.3678,0,0
11.0779,0,0
9.87244,0,0
